index,date,currency,epsActual,epsEstimate,epsDifference,surprisePercent,outstandingShares
0,2022-09-30,USD,0.06,0.05,0.01,20,102904600
1,2022-09-29,USD,0.06,0.05,0.01,20,99203700
2,2022-09-28,USD,0.06,0.05,0.01,20,99203700
3,2022-09-27,USD,0.06,0.05,0.01,20,99203700
4,2022-09-26,USD,0.06,0.05,0.01,20,99203700
5,2022-09-25,USD,0.06,0.05,0.01,20,99203700
6,2022-09-24,USD,0.06,0.05,0.01,20,99203700
7,2022-09-23,USD,0.06,0.05,0.01,20,99203700
8,2022-09-22,USD,0.06,0.05,0.01,20,99203700
9,2022-09-21,USD,0.06,0.05,0.01,20,99203700
10,2022-09-20,USD,0.06,0.05,0.01,20,99203700
11,2022-09-19,USD,0.06,0.05,0.01,20,99203700
12,2022-09-18,USD,0.06,0.05,0.01,20,99203700
13,2022-09-17,USD,0.06,0.05,0.01,20,99203700
14,2022-09-16,USD,0.06,0.05,0.01,20,99203700
15,2022-09-15,USD,0.06,0.05,0.01,20,99203700
16,2022-09-14,USD,0.06,0.05,0.01,20,99203700
17,2022-09-13,USD,0.06,0.05,0.01,20,99203700
18,2022-09-12,USD,0.06,0.05,0.01,20,99203700
19,2022-09-11,USD,0.06,0.05,0.01,20,99203700
20,2022-09-10,USD,0.06,0.05,0.01,20,99203700
21,2022-09-09,USD,0.06,0.05,0.01,20,99203700
22,2022-09-08,USD,0.06,0.05,0.01,20,99203700
23,2022-09-07,USD,0.06,0.05,0.01,20,99203700
24,2022-09-06,USD,0.06,0.05,0.01,20,99203700
25,2022-09-05,USD,0.06,0.05,0.01,20,99203700
26,2022-09-04,USD,0.06,0.05,0.01,20,99203700
27,2022-09-03,USD,0.06,0.05,0.01,20,99203700
28,2022-09-02,USD,0.06,0.05,0.01,20,99203700
29,2022-09-01,USD,0.06,0.05,0.01,20,99203700
30,2022-08-31,USD,0.06,0.05,0.01,20,99203700
31,2022-08-30,USD,0.06,0.05,0.01,20,99203700
32,2022-08-29,USD,0.06,0.05,0.01,20,99203700
33,2022-08-28,USD,0.06,0.05,0.01,20,99203700
34,2022-08-27,USD,0.06,0.05,0.01,20,99203700
35,2022-08-26,USD,0.06,0.05,0.01,20,99203700
36,2022-08-25,USD,0.06,0.05,0.01,20,99203700
37,2022-08-24,USD,0.06,0.05,0.01,20,99203700
38,2022-08-23,USD,0.06,0.05,0.01,20,99203700
39,2022-08-22,USD,0.06,0.05,0.01,20,99203700
40,2022-08-21,USD,0.06,0.05,0.01,20,99203700
41,2022-08-20,USD,0.06,0.05,0.01,20,99203700
42,2022-08-19,USD,0.06,0.05,0.01,20,99203700
43,2022-08-18,USD,0.06,0.05,0.01,20,99203700
44,2022-08-17,USD,0.06,0.05,0.01,20,99203700
45,2022-08-16,USD,0.06,0.05,0.01,20,99203700
46,2022-08-15,USD,0.06,0.05,0.01,20,99203700
47,2022-08-14,USD,0.06,0.05,0.01,20,99203700
48,2022-08-13,USD,0.06,0.05,0.01,20,99203700
49,2022-08-12,USD,0.06,0.05,0.01,20,99203700
50,2022-08-11,USD,0.06,0.05,0.01,20,99203700
51,2022-08-10,USD,0.06,0.05,0.01,20,99203700
52,2022-08-09,USD,0.06,0.05,0.01,20,99203700
53,2022-08-08,USD,0.06,0.05,0.01,20,99203700
54,2022-08-07,USD,0.06,0.05,0.01,20,99203700
55,2022-08-06,USD,0.06,0.05,0.01,20,99203700
56,2022-08-05,USD,0.06,0.05,0.01,20,99203700
57,2022-08-04,USD,0.06,0.05,0.01,20,99203700
58,2022-08-03,USD,0.06,0.05,0.01,20,99203700
59,2022-08-02,USD,0.06,0.05,0.01,20,99203700
60,2022-08-01,USD,0.06,0.05,0.01,20,99203700
61,2022-07-31,USD,0.06,0.05,0.01,20,99203700
62,2022-07-30,USD,0.06,0.05,0.01,20,99203700
63,2022-07-29,USD,0.06,0.05,0.01,20,99203700
64,2022-07-28,USD,0.06,0.05,0.01,20,99203700
65,2022-07-27,USD,0.06,0.05,0.01,20,99203700
66,2022-07-26,USD,0.06,0.05,0.01,20,99203700
67,2022-07-25,USD,0.06,0.05,0.01,20,99203700
68,2022-07-24,USD,0.06,0.05,0.01,20,99203700
69,2022-07-23,USD,0.06,0.05,0.01,20,99203700
70,2022-07-22,USD,0.06,0.05,0.01,20,99203700
71,2022-07-21,USD,0.06,0.05,0.01,20,99203700
72,2022-07-20,USD,0.06,0.05,0.01,20,99203700
73,2022-07-19,USD,0.06,0.05,0.01,20,99203700
74,2022-07-18,USD,0.06,0.05,0.01,20,99203700
75,2022-07-17,USD,0.06,0.05,0.01,20,99203700
76,2022-07-16,USD,0.06,0.05,0.01,20,99203700
77,2022-07-15,USD,0.06,0.05,0.01,20,99203700
78,2022-07-14,USD,0.06,0.05,0.01,20,99203700
79,2022-07-13,USD,0.06,0.05,0.01,20,99203700
80,2022-07-12,USD,0.06,0.05,0.01,20,99203700
81,2022-07-11,USD,0.06,0.05,0.01,20,99203700
82,2022-07-10,USD,0.06,0.05,0.01,20,99203700
83,2022-07-09,USD,0.06,0.05,0.01,20,99203700
84,2022-07-08,USD,0.06,0.05,0.01,20,99203700
85,2022-07-07,USD,0.06,0.05,0.01,20,99203700
86,2022-07-06,USD,0.06,0.05,0.01,20,99203700
87,2022-07-05,USD,0.06,0.05,0.01,20,99203700
88,2022-07-04,USD,0.06,0.05,0.01,20,99203700
89,2022-07-03,USD,0.06,0.05,0.01,20,99203700
90,2022-07-02,USD,0.06,0.05,0.01,20,99203700
91,2022-07-01,USD,0.06,0.05,0.01,20,99203700
92,2022-06-30,USD,0.06,0.05,0.01,20,99203700
93,2022-06-29,USD,0.05,0.03,0.02,66.6667,97158800
94,2022-06-28,USD,0.05,0.03,0.02,66.6667,97158800
95,2022-06-27,USD,0.05,0.03,0.02,66.6667,97158800
96,2022-06-26,USD,0.05,0.03,0.02,66.6667,97158800
97,2022-06-25,USD,0.05,0.03,0.02,66.6667,97158800
98,2022-06-24,USD,0.05,0.03,0.02,66.6667,97158800
99,2022-06-23,USD,0.05,0.03,0.02,66.6667,97158800
100,2022-06-22,USD,0.05,0.03,0.02,66.6667,97158800
101,2022-06-21,USD,0.05,0.03,0.02,66.6667,97158800
102,2022-06-20,USD,0.05,0.03,0.02,66.6667,97158800
103,2022-06-19,USD,0.05,0.03,0.02,66.6667,97158800
104,2022-06-18,USD,0.05,0.03,0.02,66.6667,97158800
105,2022-06-17,USD,0.05,0.03,0.02,66.6667,97158800
106,2022-06-16,USD,0.05,0.03,0.02,66.6667,97158800
107,2022-06-15,USD,0.05,0.03,0.02,66.6667,97158800
108,2022-06-14,USD,0.05,0.03,0.02,66.6667,97158800
109,2022-06-13,USD,0.05,0.03,0.02,66.6667,97158800
110,2022-06-12,USD,0.05,0.03,0.02,66.6667,97158800
111,2022-06-11,USD,0.05,0.03,0.02,66.6667,97158800
112,2022-06-10,USD,0.05,0.03,0.02,66.6667,97158800
113,2022-06-09,USD,0.05,0.03,0.02,66.6667,97158800
114,2022-06-08,USD,0.05,0.03,0.02,66.6667,97158800
115,2022-06-07,USD,0.05,0.03,0.02,66.6667,97158800
116,2022-06-06,USD,0.05,0.03,0.02,66.6667,97158800
117,2022-06-05,USD,0.05,0.03,0.02,66.6667,97158800
118,2022-06-04,USD,0.05,0.03,0.02,66.6667,97158800
119,2022-06-03,USD,0.05,0.03,0.02,66.6667,97158800
120,2022-06-02,USD,0.05,0.03,0.02,66.6667,97158800
121,2022-06-01,USD,0.05,0.03,0.02,66.6667,97158800
122,2022-05-31,USD,0.05,0.03,0.02,66.6667,97158800
